id,content,label,type
10484,"Would be a dream to captain Spurs and England: Harry Kane Would be a dream to captain Spurs and England: Harry Kane Harry Kane remains an influential figure for England and has been an important member of the Spurs team. Published:November 19, 2016 4:02 pm Harry Kane has had remarkable success since his breakthrough 2014/15 season with Spurs. (Source: AP) 
Prolific striker Harry Kane is proud of his leadership skills and dreams one day of captaining both boyhood club Tottenham Hotspur and England. 
Kane, who came through the ranks at the north London club, has become a key figure for Mauricio Pochettino’s side after scoring 49 Premier League goals since his breakthrough 2014-15 campaign. 
The 23-year-old remains an influential figure for England, despite failing to live up to expectations during the country’s woeful Euro 2016 campaign. 
“It’s my personality. I’ve always been a leader, on and off the pitch. I don’t think a captain is just having the ability to shout on the pitch, or moan at someone,” Kane said in an interview with The Times . 
“It comes with a whole package … meeting with the fans and having that aura in the dressing room. I’ve managed to captain Spurs a couple of times. It would be a dream to captain Spurs full time and captain England. Who wouldn’t want to do that?”",0,training
11342,"USA goalkeeper Tim Howard (1) leaves the game due to injury during first half action against Mexico match at MAPFRE Stadium on Nov. 11. (Photo: Joe Maiorana-USA TODAY Sports)
U.S. starting goalkeeper Tim Howard is expected to be out four months after undergoing surgery this week for an injury to his groin.
Howard will have surgery Thursday, the Colorado Rapids announced Monday, after suffering the injury in the United States' loss to Mexico. He was diagnosed with a fracture to his right adductor, located in the upper groin.
He was hurt while making a goal kick Friday in the first half of the loss to Mexico at Columbus, Ohio, and was replaced by Brad Guzan in the 40th minute.
After Tuesday's match against Costa Rica, the U.S. will continue World Cup qualifying in March.
The Rapids will play in the conference championship against the Seattle Sounders without Howard, who was 6-3-8 as a starter with the team this season.",0,test
4135,"by John I. Johnson

JEWISH MEDIA monopolist Sumner Redstone (real name Rothstein), who turns 93 later this month, has been having troubles of late. (ILLUSTRATION: Co-mistresses Herzer, left, and Holland, right, with “Redstone” / Rothstein, wearing toupee)

It’s a reminder that even evil people die, surprisingly. You just don’t notice it in a world where evil proliferates like an out-of-control virus. One old villain dies and is replaced by a hundred or a thousand young ones.

From the New York Times:

Redstone trial is set to begin: For the last five months, the ailing media mogul Sumner M. Redstone has been the subject of a salacious legal battle over his mental capacity. On Friday, a public trial is scheduled to begin. The suit was filed in November by Manuela Herzer [a Jewess from Argentiana — Ed.], a former companion to Mr. Redstone. [Such creatures used to be called mistresses.] Ms. Herzer claims that Mr. Redst one, 92, was not mentally competent in October when he removed her from a directive that would have given her supervision over his health decisions. On the same day, Mr. Redstone removed Ms. Herzer from his personal estate, in which he had planned to leave her $$50 million and his Los Angeles mansion, valued at $$20 million.

Ms. Herzer has said that she has fought the legal battle out of love for Mr. Redstone and that she is concerned for his well-being. Lawyers for Mr. Redstone have called the suit meritless and have said that she is after his money.

While the courtroom drama concerns Mr. Redstone’s personal life, it could have broad implications for Viacom and CBS, the two media companies he continues to control.

A few months earlier, another Jewish mistress of Redstone’s, Sydney Holland, was evicted from the Redstone estate amid dueling lawsuits that were eventually settled for an undisclosed amount. Holland and Herzer shared Redstone’s affections for a time. A former driver for Redstone has published an article which detailed Holland’s effective control of Redstone and his money, which persisted until Redstone’s partially-estanged family intervened.

* * *

Source: Author",1,training
3735,"PV Sindhu will take on the winner of the match between Japan’s Akane Yamaguchi and sixth seed Sung Ji Hyun, seeded sixth. (Source: File) Olympic silver-medallist P V Sindhu advanced to the semifinals of the China Open after defeating local favourite He Bingjiao in straight games at the USD 700,000 Super Series Premier event.
Seventh seed Sindhu notched up a 22-20 21-10 win over Bingjiao, who has won four titles — Bitburger Open, French Open, Japan Open and Swiss Open — this season in women’s singles competition.
The 21-year-old from Hyderabad will take on the winner of the match between Japan’s Akane Yamaguchi and sixth seed Sung Ji Hyun, seeded sixth.
In men singles, Ajay Jayaram could not get across the reigning Olympic champion, two-time World champion and All England champion Chen Long of China, suffering a 15-21 14-21 defeat in a 40-minute clash.
Sindhu lagged behind from the start as Bingjiao took a 5-1 lead early on and despite the Indian breathing down her neck with leads of 7-6, 12-11, 14-12, the Chinese managed to wrest control leading 17-14.
England 103/5 At Stumps On Day 2, Trailing India By 352 Runs Bigg Boss 10 November 17 Review: Swami Om Apologized From Mona Lisa Parliament Adjourned Amid Debate Over Demonetisation Issue Demonetisation: Select Petrol Pumps To Dispense Cash Up To Rs 2,000 Demonetisation: Here’s How It Affects Kerala Estate WorkersDemonetisation: Here’s How It Affects Kerala Estate Workers Miscreants Break Into SBI ATM In Odisha’s Nabarangpur District: Here’s What Happened Audience Reaction : John Abraham and Sonakshi Sinha Starrer Force 2 Gets A Thumbs Up Here’s What Supreme Court Said On Government’s Demonetisation Move Finance Minister Arun Jaitley Rules Out Roll Back Of Demonetisation Move West Bengal CM Mamata Banerjee, Delhi CM Arvind Kejriwal Protest Against Demonetisation Government Issues Fresh Guidelines On Withdrawal Norms: All You Need To Know Mamata Banerjee Demand Roll-back Of Demonetisation Within Three Days If Mulayam Singh’s Trust Is With Ram Gopal, I Am Also With Him: Amar Singh SYL Row: Amrinder Singh Seeks President’s Rule In Punjab Uproar In Parliament Over Demonetisation Debate: Here’s What Happened Sindhu kept fighting and moved neck and neck from 17-17 to 20-20, before marching ahead. She closed the 21 minute opening game when Bingjiao sent the shuttle wide.
The left-handed Chinese opened a 2-0 lead in the second game but Sindhu levelled, riding on the errors of Bingjiao.
The Indian mixed her strokes well, using tosses and lifts to push her rival at the corners and came up with some sharp smashes and half smashes to lead 7-3.
Sindhu was lucky to get a point at 10-4 when the chair umpire overruled a challenge by the Chinese despite the screen showing the shuttle kissing the line. Bingjiao then hit long again as the Indian entered the break at 11-5.
A tired looking Bingjiao faltered with her length and accuracy of strokes to help Sindhu continue her march ahead to 14-5. Bingjiao grabbed three points before Sindhu broke the rhythm when the Chinese’s back hand slice went to net.
A superb back hand smash helped Bingjiao take another point. But the Chinese continued to stumble on errors which included a wide shot that took Sindhu to 17-9, a long serve and a shot going long. Sindhu sealed the second game in 17 minutes after Bingjiao once again hit long.",0,training
4941,"People around the world were gripped by the grim drama of Troy Davis’s execution by authorities in Georgia, after the state clemency board brushed aside grave doubts about his murder conviction and the U.S. Supreme Court rebuffed his final appeal. American peace activist David Swanson followed the ups and downs of those final hours.

By David Swanson

Wednesday evening, when the news was mistakenly announced that Troy Davis would not be killed, the crowd that I was with erupted with joy and with the enthusiastic realization that we all were capable of believing that something good had been done by our government.

I was at the dedication of the Howard Zinn room in the new Busboys and Poets restaurant in Hyattsville, Maryland.

Some of us had been assigned to read selections from the late Zinn’s “Voices of a People’s History of the United States.” I was asked to read John Brown’s courtroom speech in which he said:

“Now if it is deemed necessary that I should forfeit my life for the furtherance of the ends of justice, and mingle my blood further with the blood of my children, and with the blood of millions in this slave country whose rights are disregarded by wicked, cruel, and unjust enactments, I submit: so let it be done!”

Brown had used violence. I condemn it. Brown was not submitting. He’d been captured. But he also said this:

“[H]ad I so interfered in behalf of the rich, the powerful, the intelligent, the so-called great, or in behalf of any of their friends, either father, mother, brother, sister, wife, or children, or any of that class, and suffered and sacrificed what I have in this interference, it would have been all right, and every man in this Court would have deemed it an act worthy of reward rather than punishment.”

Had Troy Davis been able to afford an expensive lawyer. Had Troy Davis been white. Had Troy Davis lived in a different state or a different nation.

Davis was again told he would be killed. He was again told that he might not be. He was again told that he would be killed. And finally, he was killed by chemical injection while strapped down to prevent writhing.

Observers observed. And those of us who had left the restaurant to go and protest in front of the U.S. Supreme Court wailed in pain, while the world reacted as it reacted to the killing of Sacco and Vanzetti, and as it has reacted to each of our governments’ million acts of barbarism down through the years.

Over in Texas another man was governmentally killed, thus creating the possibility for even louder applause when that state’s governor’s total scalp-count is next announced.

Meanwhile, large numbers of people are killed in our wars, wars our President announced Wednesday morning are waged on behalf of peace. Where is Amnesty International? Where is the NAACP? Are those people killed in wars less human?

What about those our government has tortured to death? Does the manner in which they are killed make them more lamentable than those killed with bombs, just as chemical injection is deemed less lamentable than electrocution?

Our government now kills, as a rule, rather than taking prisoners. And it kills with unmanned drones. It also kicks in doors at night and disappears people.

We know a little about assassination teams that have operated in Afghanistan in recent years, teams including Special Forces, CIA, and mercenaries. I have good reason to believe — although I cannot now say why — that such teams have also operated on U.S. soil.

But isn’t killing, even on Afghan soil, just as evil? Should it matter where, or who, or why, or how?

Aren’t the lost opportunities to save lives when our money all goes to wars and Wall Street just as murderous? Medicare cuts kill. Unclean air kills. Pretending Social Security is in trouble kills. Pushing our elders into the poor house kills. Polluting our environment kills.

Our government’s status as pro-life is in grave doubt. Its title as the greatest purveyor of violence in the world remains in place.

We can’t prosecute Supreme Court justices because we have no Justice Department. We can’t impeach Supreme Court justices, because we have no Congress. What can we do?

One thing that I think we can and must do is recognize that, if for that one moment we believed Troy Davis might be spared, then we believe in our hearts that victory is possible. And because we believe that, we have a responsibility to work for it.

We can do that by building as large a presence as possible to occupy Washington, D.C., beginning October 6th — http://october2011.org

David Swanson is the author of War Is A Lie. (This story originally appeared at http://warisacrime.org.)",0,test
2164,"The more infantile a person’s ringtone, the longer it will take them to realise the phone is theirs, search through their handbag, undo five different zips, find the phone, work out how to answer the call, and finally realise they’ve missed the call, new research shows.

“A phone with a Benny Hill ring tone will statistically never be found in time to answer it”, lead researcher Marcus Philby said.

He said people with stupid ringtones were also more likely to appear surprised when their phone rang, compared with the general population. “It’s as if, once they set their shit ringtone, they never expected it to actually ring,” he said.

Subscribe to The Shovel. Or follow us on Facebook & Twitter & Instagram.",1,training
8402,"Nitin Sinha wins ATT singles title as Vishnu Vardhan concedes Nitin Sinha wins ATT singles title as Vishnu Vardhan concedes Vishnu Vardhan was hit by cramps and withdrew in the opening game of the final set.  50 pm Vishnu Vardhan suffered cramps in the title clash. (Source: File) 
Promising local lad Nitin Sinha clinched the BTA-Asian Tennis Tour singles title after top seed and national champion Vishnu Vardhan conceded the final in the third set, due to cramps. 
Sinha won 6-7(10) 7-6(3) as Vardhan withdrew in the opening game of the final set. Both players held their serve till 3-3 and Vishnu broke Nitin to take a 4-3 lead but the home favourite broke back immediately to level 4-4. 
The set went on to tiebreak but Nitin had a double fault at 5-3 as Vishnu bounced back and eventually Vishnu won the tie break at 12-10. In the second set Nitin broke in the first game and went on holding till Vishnu again broke at Nitin serving at 5-4. 
In the tie break with Nitin 4-3 up Vishnu started cramping and eventually lost the set. Trailing 15-30 in the first game, Vishnu conceded the match.",0,training
10840,"Demonetisation: Foreign tourists facing problems due to lack of awareness Demonetisation: Foreign tourists facing problems due to lack of awareness Most foreign tourists were unaware of the government decision and its intricacies. By: ANI | Shimla | Updated: November 14, 2016 1:01 pm Tourists faced problem exchanging currency as with both banks and Automatic Teller Machines (ATM) shut, there was an acute shortage of 100 rupee notes. (ANI Photo) 
Cash-crunch triggered by demonetisation of Rs. 500 and Rs. 1,000 notes is not only causing inconvenience to people in the country, but foreign tourists visiting here are equally troubled as they are unable to use smaller denominations. 
WATCH VIDEO: PM Modi Reveals How He Planned Demonetisation Gradually In 10 Months 
“Arriving on the morning of the November 10, and being in Delhi, we found that we were not able to get any money. The hotel had all its cash taken away and as a result they couldn’t give us small denominations, which is difficult when you are a tourist walking around and you need public convenience and you want to give tips; we couldn’t do any of that. The situation without any Indian money at all was very difficult. People were understanding, and even in some places, they took British pounds from us in order to be able to get over this problem. But, it really is quiet a difficulty. We are entirely reliable on credit cards. Because it’s another day, and now we are in Shimla, we find that there are ATMs open…I am hoping that things will get easier,” a tourist told ANI. 
“It’s been a nuisance, we can only use credit cards and debit cards,” Juliet, another tourist, said. Yesterday, foreign tourists visiting Taj Mahal in Agra, Uttar Pradesh, were caught off guard as ticket counters refused to accept their 500 and 1,000 rupee notes, and groups of foreigners were seen chipping in with change to buy tickets. 
“I cannot buy a ticket because the ticket counter told me that 500 rupee and 1,000 rupee notes do not work here. I don’t know how, but I cannot find a way in India”, said a Chinese tourist. 
WATCH VIDEO: Demonetisation: Arvind Kejriwal , Kapil Sibal, Akhilesh Yadav Slam Modi Govt 
Most foreign tourists were also unaware of the government decision and its intricacies. They also faced a problem exchanging currency as with both banks and Automatic Teller Machines (ATM) shut; there was an acute shortage of 100 rupee notes. 
Domestic tourists also faced problems. 
In a surprise announcement, the Centre withdrew the two of its largest currency notes at the midnight on Tuesday in a bid to flush out money hidden from the taxman. Best of Express",0,training
5712,"Jake Ejercito: Friendship with Sandro Marcos goes 'beyond politics' ABS-CBN News Posted at Nov 09 2016 02:39 PM 
Share Facebook 
MANILA – Jake Ejercito strongly believes his friendship with Sandro Marcos will not be affected by politics. 
This after a netizen called him out for airing his opinion on the recent decision of the Supreme Court to allow the burial of Sandro’s grandfather, former president Ferdinand E. Marcos, at the Libingan ng mga Bayani. 
On Instagram, Ejercito, who is the son of former president Joseph Estrada, shared a photo of a book titled “Bayan Ko” and in the caption, he wrote: ""Body may be buried, but not the truth."" 
According to the netizen, this somehow feels “off” considering that Ejercito is Sandro's friend. 
“Everyone is entitled to his/her opinion and I respect that but it’s just that seeing you post this while hanging out once in a while with Sandro Marcos in London is kinda off… just saying,” the netizen wrote. 
Responding to the comment, Ejercito said: “Real friendships go beyond politics.” 
Back in May, Ejercito came to the defense of Sandro after he was criticized on social media for his actions and statements during the presidential elections. 
According to Ejercito, Sandro is “way better than what social media depicts him to be.” 
He also said at that time that he and Sandro have known each other for a long time. 
Share",0,training
6608,"Exclusive: A founding Russia-gate myth is that all 17 U.S. intelligence agencies agreed that Russia hacked into and distributed Democratic emails, a falsehood that The New York Times has belatedly retracted, reports Robert Parry.

By Robert Parry (Updated on July 1 with new NYT deception)

The New York Times has finally admitted that one of the favorite Russia-gate canards – that all 17 U.S. intelligence agencies concurred on the assessment of Russian hacking of Democratic emails – is false.

On Thursday, the Times appended a correction to a June 25 article that had repeated the false claim, which has been used by Democrats and the mainstream media for months to brush aside any doubts about the foundation of the Russia-gate scandal and portray President Trump as delusional for doubting what all 17 intelligence agencies supposedly knew to be true.

In the Times’ White House Memo of June 25, correspondent Maggie Haberman mocked Trump for “still refus[ing] to acknowledge a basic fact agreed upon by 17 American intelligence agencies that he now oversees: Russia orchestrated the attacks, and did it to help get him elected.”

However, on Thursday, the Times – while leaving most of Haberman’s ridicule of Trump in place – noted in a correction that the relevant intelligence “assessment was made by four intelligence agencies — the Office of the Director of National Intelligence, the Central Intelligence Agency, the Federal Bureau of Investigation and the National Security Agency. The assessment was not approved by all 17 organizations in the American intelligence community.”

The Times’ grudging correction was vindication for some Russia-gate skeptics who had questioned the claim of a full-scale intelligence assessment, which would usually take the form of a National Intelligence Estimate (or NIE), a product that seeks out the views of the entire Intelligence Community and includes dissents.

The reality of a more narrowly based Russia-gate assessment was admitted in May by President Obama’s Director of National Intelligence James Clapper and Obama’s CIA Director John Brennan in sworn congressional testimony.

Clapper testified before a Senate Judiciary subcommittee on May 8 that the Russia-hacking claim came from a “special intelligence community assessment” (or ICA) produced by selected analysts from the CIA, NSA and FBI, “a coordinated product from three agencies – CIA, NSA, and the FBI – not all 17 components of the intelligence community,” the former DNI said.

Clapper further acknowledged that the analysts who produced the Jan. 6 assessment on alleged Russian hacking were “hand-picked” from the CIA, FBI and NSA.

Yet, as any intelligence expert will tell you, if you “hand-pick” the analysts, you are really hand-picking the conclusion. For instance, if the analysts were known to be hard-liners on Russia or supporters of Hillary Clinton, they could be expected to deliver the one-sided report that they did.

Politicized Intelligence

In the history of U.S. intelligence, we have seen how this selective approach has worked, such as the phony determination of the Reagan administration pinning the attempted assassination of Pope John Paul II and other acts of terror on the Soviet Union.

CIA Director William Casey and Deputy Director Robert Gates shepherded the desired findings through the process by putting the assessment under the control of pliable analysts and sidelining those who objected to this politicization of intelligence.

The point of enlisting the broader intelligence community – and incorporating dissents into a final report – is to guard against such “stove-piping” of intelligence that delivers the politically desired result but ultimately distorts reality.

Another painful example of politicized intelligence was President George W. Bush’s 2002 National Intelligence Estimate on Iraq’s WMD that removed State Department and other dissents from the declassified version that was given to the public.

Since Clapper’s and Brennan’s testimony in May, the Times and other mainstream news outlets have avoided a direct contradiction of their earlier acceptance of the 17-intelligence-agencies canard by simply referring to a judgment by “the intelligence community.”

That finessing of their earlier errors has allowed Hillary Clinton and other senior Democrats to continue referencing this fictional consensus without challenge, at least in the mainstream media.

For instance, on May 31 at a technology conference in California, Clinton referred to the Jan. 6 report, asserting that “Seventeen agencies, all in agreement, which I know from my experience as a Senator and Secretary of State, is hard to get. They concluded with high confidence that the Russians ran an extensive information war campaign against my campaign, to influence voters in the election.”

The failure of the major news organizations to clarify this point about the 17 agencies may have contributed to Haberman’s mistake on June 25 as she simply repeated the groupthink that nearly all the Important People in Washington just knew to be true.

Even after the correction, the Times quickly returned to its pattern of deceiving its readers regarding the U.S. intelligence assessment. On June 30, a Times article reported: “Mr. Trump has repeatedly cast doubt on the unanimous conclusion of United States intelligence agencies that Russia sought to interfere in the 2016 race.”

The phrasing “unanimous conclusion” again suggests that all 17 intelligence agencies are in accord, albeit without specifically saying so, a journalistic sleight of hand that raises further doubts about the objectivity and honesty of the Times on this issue.

The Times’ belated correction — and its new deceptive formulation — underscore the growing sense that the U.S. mainstream media has joined in a political vendetta against Trump and has cast aside professional standards to the point of repeating false claims designed to denigrate him.

That, in turn, plays into Trump’s Twitter complaints that he and his administration are the targets of a “witch hunt” led by the “fake news” media, a grievance that appears to be energizing his supporters and could discredit whatever ongoing investigations eventually conclude.

Investigative reporter Robert Parry broke many of the Iran-Contra stories for The Associated Press and Newsweek in the 1980s. You can buy his latest book, America’s Stolen Narrative, either in print here or as an e-book (from Amazon and barnesandnoble.com).",0,training
4567,"Supreme Court upholds Obama rule making mortgage brokers eligible for overtime pay

(Yahoo/AP) – The Supreme Court has sided with the Obama administration in upholding a rule making mortgage brokers eligible for overtime pay under federal labor law.

The justices unanimously agreed Monday to throw out a lower court ruling that faulted the administration for trying to change overtime rules without following proper procedures.

FAX BLAST SPECIAL: Impeach Obama NOW!

The case turned on rules put in place by the Department of Labor that would make the mortgage brokers eligible for overtime pay under federal labor law. The rules were changed twice in a four-year period that spanned the Bush and Obama administrations.

In 2006, the Labor Department said the mortgage brokers were like executives and thus not covered by the overtime provision. In 2010, the department reversed itself.

http://finance.yahoo.com/news/justices-side-labor-department-overtime-141055913.html",1,training
9091,"Hillary Clinton beats Donald Trump 4-2 in Dixville Notch, N.H., midnight voting   12:12 a.m. EST November 8, 2016 Share Nervous? Here is what to expect tomorrow. USA TODAY 
As the world waits with bated breath for the results of Tuesday's contentious presidential election, its eyes turned briefly to three sleepy hamlets in rural New Hampshire, as their residents — less than 100 total — became the first in the nation to cast their ballots. 
In Dixville Notch, Hillary Clinton beat Donald Trump four votes to two. 
According to New Hampshire law, communities with less than 100 voters can open their polls at midnight and close them as soon as all registered voters have cast their ballots. 
The best known of these three towns, Dixville Notch has been voting at midnight every election since 1960. Neil Tillotson, the former owner of the Balsams Grant Resort Hotel, which closed in 2011, started midnight voting in Dixville in 1960 to stir up publicity for the resort. Almost all of the Dixville voters are employees of the resort . 
This could be Dixville's last year in the election spotlight, however. Les Otten, a New England businessman, bought the Balsams and plans to redevelop it into a massive ski resort. That could bring the population in Dixville over 100 people, thereby ending its midnight voting tradition. 
Hart's Location was the first town to begin the tradition of early voting in 1948. According to the town's website, it started when the town was ""inhabited mostly by Maine Central Railroad workers and their families"" and early voting became the most convenient way for them to vote. The practice apparently garnered too much media attention for the folks of Hart's Landing, however, and midnight voting was abandoned in 1964, ""when residents became tired of all the media ruckus and voted to end it."" 
Hart's Landing revived the practice in 1996. The town website blames the 32-year lull in midnight voting as the reason Dixville Notch gets all the attention, even though Dixville began the practice more than a decade later than Hart's Landing. 
Millsfield, located just over 12 miles down the road from Dixville Notch, is the newest town to get in on the act. Millsfield began midnight voting as early as 1952 (no one seems certain exactly when) and stopped the practice in the 1960s (again, no one seems certain exactly when). The town was invited to take the tradition back up last year by New Hampshire's secretary of State, in honor of the 100th anniversary of the New Hampshire primary. x Share When each state in America closes their polling, times converted to Eastern. By Janet Loehrke and Ramon Padilla, USA TODAY. USA TODAY 
“It’s important for us to revisit history that has been forgotten by most people,” Wayne Urso, the Millsfield election official who is spearheading the midnight vote told Medill News Service. 
Don't read too much into the results from these towns. They lean conservative and normally vote Republican. Dixville voted for the Republican in every election since 1960 — including Barry Goldwater who lost in a landslide to Lyndon Johnson — until going for Obama in 2008, and splitting the vote between Romney and Obama in 2012. 
Since reviving midnight voting, Hart's Landing voted for Dole in 1996, Bush in 2000 and 2004, and Obama in 2008 and 2012. 
Dixville had predicted every Republican nominee since 1968 (counting ties in 1980 and 2012), but that streak came to a crashing halt when Donald Trump walked into town as John Kasich edged out the future nominee 3-2. Facebook Posted!  ",0,training
